text,label,label_name
am i the only one who doesn't really like  dry fruit except akhrot and pistachio(only in icecream and kheer though) and it doesn't really matter how expensive chilgozha gets?,1,Normal
 band main har performer acha tha siwaye is ke. junoon ke naam pe aaj tak paisa kama raha hai. har ganay main bas gala phaar kar cheekhta rehta hai,1,Normal
"then  persecution is a strong word. you can use that for ahmaddiya community in pak, but using it for christians isn't suitable. yes it will catch eyeballs but will be far from truth.",1,Normal
kaafir pe khouf hona chhahye. tum pe b hoga,2,Religious Hate
 itna tu kisi ne chaha b nahi huga jitna humne socha he tumhe,1,Normal
asslamualaikum din bakhair dear  allaaha subhana wa ta'ala sees allaaha subhana wa ta'ala hears.  and  he is just sometimes this is all you need to remind yourself,1,Normal
arey madam mard orat barabar ka falsafa he na ap logo ka to phr brdasht kren,1,Normal
 inshaallah ❤️ sb acha hoga..,1,Normal
teri maa ki phudi mein lun.  bajwa ney choda teri ammi ko aor phir tu kutta kanjri ka bacha aia,0,Abusive/Offensive
 itna khatarnaak s/o koi ni beta apna time aayea 😏😅😅,1,Normal
ye kya baate hori haiii !! i cant tell youu!! gandi gandi baate kar rahe hai vishal shefali himanshi sana aur sid!! 😂😭🤣  #sidnaaz #bb13,1,Normal
abe dalli sasti randiyo ki sodaagar 🖕🏻,3,Sexism
  sach bhi hota tou kon sa kar lyni thi 🤣,1,Normal
ye kya chutiyaap dekh liya meine subah subah??? haraamkhoron ki bateesiyaan nahin band ho rahi. lanati kuttay saaley.,2,Religious Hate
bc yeh kia fake bawaseer phela rahi ho gashti,0,Abusive/Offensive
  karma hits hard  ye jo dehshat gardi hai iss k peechaywardi hai,0,Abusive/Offensive
bhenchod ye body shop ki products kitni mehngi hain,4,Profane/Untargeted
"arre yar niks aise logo ko me hire karta hu tuje tho pata he na, or iss bhenchod 😠 mujse darta he sala number or address nahi deta varna iske ghar jake maruge. iss liye or vo he bhi pakistan ki oolad so unki upbringing aisi hui hogi obvious hena nikk. baki muje kya lena usse.",0,Abusive/Offensive
bc kya chutiy*pa hai tujhe degree dekhni hai jha 2 hai kya be law ru ..koi aise hi pm nhi bn jata hai aur tu thehraa jahil gwaaraadmi gaddar saaalaaa k*tte ki nasal ..,0,Abusive/Offensive
"sc tou abhi bhi pro niazi hai , niazi ki khwahish par ns ko disqualify kya , wahan case kyon nahi jata niazi apna randi rona lay kar?",0,Abusive/Offensive
"  😑😑😑😑😑  stop it chutku, i iz bari jitna marzi drama kar lo, sach nae badl sakta, u have to respect me 🌚🌚😂😂😂😂",1,Normal
"woh toh hum logon ne parliament me dekh hi lia tha. jab amit shah said,  owaisi tereko sun na padega during 370 discussion. waise owaisi jaise logon hai kaun be. aaj tak kuch kar paya hai. sirf bhaunk tha hai.",0,Abusive/Offensive
english ki maa chod di tumne. jaahil qoum,0,Abusive/Offensive
so since hijra comes under transgender i am a super human athlete yes?,3,Sexism
 han han.. allah ny banai hai achi hi hai..🤐,1,Normal
  no one is supporting marvi but yeh kya koi language hoti hai aurat say baat karnay ki? is that how you talk to women? kur is a disgusting man and everything that he writes is straight up trash.,0,Abusive/Offensive
lanati insan.,0,Abusive/Offensive
"i have seen enough right wingers who have celebrated mumtaz qadri, literally died when aasia left, stayed mum over forced conversions and supported the demolition of ahmedi mosques, who have been this norway guy, and have had his pic as dp. get out of your touch me not state.",1,Normal
 duaoun main yaad rakhna 😇,1,Normal
yes. keep the qadiani as gernail please. he has the perfect partnership with the yahoodi wazir.,2,Religious Hate
acha dekh le sawab milega,1,Normal
akhrot ko haq nh chilgozay khany ka😒😒😩,0,Abusive/Offensive
we will spot you mola apny maqsad me kamyab kary inshahallah inhy apna haq zaroor mily ga,1,Normal
chille main bhi protest ho rahay hain hong-kong main bhi protest nahi ruk rahay... yahoodi netanyahu k khilaf bhi case ban rahay hain  ye sab molana ki aalmi takhreebi karamaat hain 😂😂,1,Normal
chowni main aou aik new rundi ka bacha aya hay,0,Abusive/Offensive
bhenchod gand fati me tweet delete kr dia fattu,0,Abusive/Offensive
allah aap ki hifazat kry.,1,Normal
khud ko dekh liya kya charsi,0,Abusive/Offensive
ye to farhan aktar niklaa bc... caa k liye kon sa kaagaj maang raha h ??? bc ye pakaa sasta nasha krta h... #fuck_anurag,0,Abusive/Offensive
hahah shakal se lagta ha k 12 adad bfs kha pi chuki ho hahaha,1,Normal
aap bh burhapy mn jaky karna,1,Normal
   o bhai sab aap yeh tweeter account khol kar pin hui video app aik dafa dekh lain.....lol,1,Normal
yes omg ahmedi general bajwa is anti shia . lmao,2,Religious Hate
bhosdike.. tere 3 baap jo shaamil the wo muslim nahi the.. yahan gand marwana band kr aur in chaaro ke sath teri soch ko bhi faansi de deni chahiye lauvde,0,Abusive/Offensive
 ye cheez,1,Normal
 aap ka likha nahi na ata😝😂😂,1,Normal
 phr to hmari dua hai k na hi complete ho. ... khazane me kch a jaye... 😜😜,1,Normal
shukr ha kisi ko tu payar krti ho,1,Normal
"hawaldar saab, ap ka idara to bohat aqalmand hai, bohat aqal ki batain karta hai. like operation jibraltar, kargil etc. etc. salay phudi day gandoo teri or teri napak foj ki maa ki choot main lora",0,Abusive/Offensive
 apna mehmaan hee samj lan fr wesy b rehmat hota mere jesa mehman,1,Normal
jis adhi awam ko iska ni pta wo chary lun per. ,4,Profane/Untargeted
meray khiyal sy geo ko ab bas kerna chieye ye bohot ziada ho gia ha,1,Normal
hamse chudwa le randi aao,3,Sexism
"rt : jo zakhm dikhtae nhae, wo dukhtae bht hain 😔",1,Normal
sudia yahoodi bhai bhai,1,Normal
nawaz shreef ko sare amm chowk pe sir kalam kar dena chaye aur zardari ko sare amm goli mar deni chaye aur maryam ko jail me hi rakhna chaye pakistan ko barbad kar k rakh diya is bharwe ko to sansar karna chaye jali mullah,0,Abusive/Offensive
baap ka naam kaise le sakta hai ye kyuke ise bhi khud nahi pata ye kaunse aashram ki paidawar haj,0,Abusive/Offensive
 oh mene bas hate this guy sunaa toh mujhe laga meri hi baat ho rahi hogi😂,1,Normal
 bs hassi rok k rakhi thi😂,1,Normal
youthyon kay judiciary kay khilaf posts daikh kar yaqeen ata ha jahalat ka education say koi taluq nahi :p :p maza tub aye ga jub ye khud imran ko ghadar yahodi agent aur modi ka yar kahay gay aur ye atal faisla ha ye kahay gay :p,1,Normal
"major, musharraf is a muhajir!! why is he taken care off?? you once said” sirf sunni punjabi hee pakistani hain aur koi nahi” . and presently gen bajwa is said to be ahmedi..!! your views please...",1,Normal
jis tarah us baap ke 2 bete shaheed ho gaye   allah karey tera beta bhi jald mar jaye cancer ki wajah se inshallah,0,Abusive/Offensive
  upar wala sab dekhta hai tum insaaf na karo wo khud kar dega,1,Normal
11:11  tujhy hum yaad kar lain gay.. tujhy hum bhool jain gay..,1,Normal
yah hijra hai ya ladki hai ya ladka hai ya pahle dikhane ko bolo bad mein humse puchna medical degree dikhane ko 😆😂😂😂,3,Sexism
shown more balls than many phattu bollywood twats.,0,Abusive/Offensive
itni khoobsurat ladkiyon ko kon aisi job deta h bc 😐 in se argue karne ka mann hi nahi karta 😥,4,Profane/Untargeted
"ive always been addicted to ""ek baar muskura do"" by munni begum, thanks to my charsi dosts.",4,Profane/Untargeted
kahan hai #modijii jinka slogen tha #betibachaobetipadhao  aur aaj phir ek maa baap ki beti aur ek bhai ki behan ke sath aisa zulm hua hai or #modiji aur unki #sarkar khamoos🤐 hai....#whatanewindia 😢      justice for priyanka di😢,1,Normal
 khud kah k tareef krwa rhi hen🤔 i think ap dekhne me aisi hen k bgair boly hi tareef kr den gy log... wese mu py tareef krna groor ka sabab ban sakta he ap k liye,1,Normal
apun saab ka  apun ka koe ni,1,Normal
  baat mat ghuma pakistani supporter log,1,Normal
in bhenchodo ny lhr ko khud ganda kr rkha hy har roz kuch nah kuch jala dety hain aur barish bhi naraz lhr sy,0,Abusive/Offensive
"bhai sahab, ye saala #charsi ha, koi fayda naa ha is nashedi naxali ko samjhane ka",0,Abusive/Offensive
g bro m nay sorry kiya magr unho nay block ker diya m apni usi bhen ko kehna chahta ho k kisi k mazab pay isi bat nhi kerni chchiy jo kehti hn yohdiy kon yahodi hy or kon muslan hy or kon kitna allah pak ko passand hy,1,Normal
khatoon e jannat s.a haq par thi..!!!  kya is k leye ksi daleel ya behas ki zrurat hai. dub k mar jaooo nabi k nam par jan qurban karny ka dawa karny walo musalmano..!!!,2,Religious Hate
inko tweet karna ki jaldi hoti hai.he is beating his wife. oh yeah i have story for my tweeter  yeaaaa! so many likes so many rt's. ya log sirf twiter pa batain chod sakta hain bus.,4,Profane/Untargeted
btw bhenchod means sister fucker and rantoni is madharchod,1,Normal
 god bless you...i wish aapki maa behan ko koi ese gali na de....lekin karma h vapis to aayega hi....kya kar sakte hein koi aapki maa behan ko bhi de rha hoga ese gali...,1,Normal
 toh mat kijiye sir ! 🙏 dil se mat kijiye,1,Normal
bhenchod yeh piyar viyar sab bakwaas ki baatein hain. ap aglay ke sath kiya kiya imagine kar rahe hotay ho. aur woh apke sath hi game kar jati hai. i am absolutely done with the shit love is all about😏. zindagi me bus agar kamiyab hona hai tou just focus on your gols 😌✌️,4,Profane/Untargeted
g bilkul aap nay kitna dam fund ma hisa dala tha mohtarma,1,Normal
nehru bhakts? abe gali kisko de raha hai be tu? launde tu galat jagah bhaunk raha hai. chal bhag yahan se. upar ke post ka matlab tu sarcasm ka meaning google kar ke samjh le. bhag.,0,Abusive/Offensive
 his ko nakla q pata hai,1,Normal
apni ammi aur bahan ke sath aise hi baat karte hain isiliye tere country mein sab log hijra ha🤣🤣🤣🐐,3,Sexism
 mzak kia tha 😎😎😂😂,1,Normal
  hansy mat ab 🥺😑😑😂,1,Normal
bht bara zalil ha ye bnda,0,Abusive/Offensive
dkho to kon aya🙈🙈🙈  welcome api 😘😘  itne time bad ap ki entry meri notification main bahar a gai😍😍❤❤❤ thanku so much❤😘😍  ,1,Normal
  multan neechy ana ni chahti😂😂 isb ko barish top 4 se nikalna chahti karachi or peshawar neutral😂😂,1,Normal
 mehboob jab bar bar samnay aye tou dil me dard sa hota hai us se bachne ky liye log pehle migration krte thay ab block kr dete hain.,1,Normal
 meri tweet p apna gnda dimag ly k agya tha,0,Abusive/Offensive
fasla rkhen bad men ap he ny mere hty huye b apni ex ki yadon men marty rhna hai. bhaar men q nae jaty yar ap?,0,Abusive/Offensive
bhai jis ka jism uski merzi now can we please move on,1,Normal
"wtf is wrong with this country, har jagah marasi baite hue hay. beghairtoo",4,Profane/Untargeted
randi ki nasal  aesi gali 🤔🤔🤔🤔,4,Profane/Untargeted
 madam na kry.. jis ny ap k kapry utar k jis ny video bnai apki us k lye b bad dawa mang lay.. phly ap ny yeh kam kia us k bad leak hoi.. na ap krti na leak hoti... or ub jo kar rhi hy galat kr rhy hy... tobaa ki hy tu usi par focus rkhy..,1,Normal
or koi horha ha?,1,Normal
 bad main q nahi lagai.,1,Normal
tamam pti walo par yahodi khan par lakh di lannat,2,Religious Hate
 mota bhai pura planning khud se dekh rahe hain lagta hai,1,Normal
 kuch nhi bs dil kr rha tha fun krny ka sb k jwb sunny ka😂,1,Normal
  ye bat bhi theek hy🤪👍,1,Normal
"ma chahta hu k aap ""grammy awards"" k liye nominate hon agly saal 🤣😂",1,Normal
"m firqa wariyat m nahi parhna chahta, muslims mjo ahktlaf hen wo apni jaga , lekin pichly 200 saal sy muslim is liye mar kha rhy hen k sunni shia wahabi dayobandi bla bla ,,yahodi or nasara ny na koi sunni mulk chora ha na koi shia,  wo bs yehi dekhtay ye muslman ha ..bs maro isk",2,Religious Hate
fasla rakhein baad main aap ka boyfriend patch up karleta hai aur aap mujhe block kardeti hain 😁😁,1,Normal
 khan sahib laton ke bhot baaton se nai manty jab tak koi ekshan nai lo ge ye asy nai many ge  choty bary sab afsraan miky huwy hen,1,Normal
scene kuch esy han 😂😂😂 #wwe in sindh 😂 ,1,Normal
sir allah aap ko hemmat aur taqat dein aameen,1,Normal
     haha ub ye to pta chl jaega jb tmhri ankh khule gi... wese modi ki ankh thori khuli h aj usne mana k proxy war zoron per h 😂😂😂,1,Normal
rt : phar lyn mere bhen phar lyn  😂😂🙊,1,Normal
ahmadia muslim nhi. kaafir hain or kafir ko musalman nahi kehty. ,1,Normal
g ye tu pta ha....abu bakar r.a tu bht e kmal insan thy...allah un per apni croron rehmten nazil frmaey.....,1,Normal
 yar khud masoom sy hain paper pata ni kiu itna harami bana dety hain 😭,4,Profane/Untargeted
in kutton ko bs iqtedar cheae or ye kutte k bache apne aaqaon ki tc k siva kuch ni jante 😡n league ppp or hr us siyastdan per laanat jo pakistan🇵🇰 per apne mafadat ko tarjeeh daita ho,0,Abusive/Offensive
abe gahde tere baap me himmat hai toh jaake case karde 😂 or rhi baat aarey toh court ka order tha samjha former cm h hamara or teri aukaat nahi h varna tel laga danda kaha jaega pata nahi chalega tuje bs takleef hogi 😂 😂,0,Abusive/Offensive
poocho hamarai imam sai kai quran mein kaha likha huwa hain aisai ye sirf yahodi khanzeer logo ki chaal hainmuslims ko badnaam karkai liye  zara socho na tumharai hinduism ko badnaam kyun nahen kartai islam kai peechai kyun parai huwai hain zara dimagh ko khol kai socho,2,Religious Hate
 bachpan ki yaade 🤗,1,Normal
han wahi bhenchod mene puchna hai bc ek din pehly itna rr aur aj chill xd,4,Profane/Untargeted
"just the ten thousandth ""isolated"" instance of christian /jewish/hindu/ahmedi places of worship being attacked by crybabies who themselves can't handle some nutcase burning a book full of fiction stories.",2,Religious Hate
 abhe tu hi hai asli fan 😂😂😂😂😂😙,1,Normal
"ye to batwo kis ko keh rahy ho bhai, sary yahoodi dar gaye hain apki vidoe daikh or kehty hain hum ny to aisa nhy kaha, so name bata do uska, baqi bechary to saans ly saky",1,Normal
usman ab se chup rehna ha tmne. okay !!!,1,Normal
ab itna bh bura nahi mein 🙄,1,Normal
hmm yr besharm aurat,0,Abusive/Offensive
portfolio main ye edit daly 100 percent kam ay ga 🌚🌚🤦🤦😂😂😂,1,Normal
idk why people call this a yahoodi saazish while in judaism they have a celebration called as “good friday”.,1,Normal
hakoomat nai 25th january #danish ka yom e wafat qrar diya jis din holiday hoga! #meraypaastumho,1,Normal
seriously who came up with mummay?,1,Normal
fazlu diesel gandu and nawaz sharif bhen chod is expired products 😂😂,0,Abusive/Offensive
 ma to sirf itna kah rha k aisi tweets kro jin ka jwb ap ko bura na lgy,1,Normal
 abhi to mn n bht kuchh avoid kia ..shadia aur pata nahi kia kia😂,1,Normal
kutta paal lo bili paal lo pr ye wahem kabhi mat paalo ki 12th ke pass krne ke baad maza hi maza hai,1,Normal
 na milo koi zrori hy..😜😂😆,1,Normal
no ap ki ami sa mil k koi statement dain ga,1,Normal
 ni ap ki sohbat ka asar ni h q k ma apni wifi se kutt ni khati😂,1,Normal
of course kb check krne aa rhi aap cellphone,1,Normal
"aja pen chod teri maa bhen chod dunga bhen ke lode saale ,,,,asim teri ma chodn aunda hou tere ghar londe saale lodo meter",0,Abusive/Offensive
fir dobara kisi ko mbbs ki degree show karne ko nahin bolna to darpok hai isliye apna indian visa nahin show kar raha hai aftab sach mein to bahut bada hijra hai 😂😂😂,3,Sexism
bc puri koshish kr rhe ki bukhe nange communist film ko jarur dekhe va banchod,4,Profane/Untargeted
rt : “ek din tu na milega tera naam phir bhi rahega”  ali zafar said it long time ago!  best song among all anthems of psl ❤,1,Normal
na na is moty ko aur dj ko bhenchod samny lao ikthy urao😤,0,Abusive/Offensive
  mashallah aap ki niyat bahut acchi hai allah tala aapko kamyab karega sabse bada kam duniya mein hai insaaniyat ki khidmat hai jo aap kah rahi ho,1,Normal
ye bat tum yahoodi ko bolo atankwadi tum ho jo musalman se nafrat ki aag me insaniyat ke sabse bade dushman yahoodi ko support karte ho ye log to face to face mara hai unlog chote bache ka upar bom feka kisi aurat ya admi bacha ko goli mar diya wi bhi waha ke civilian hi hai,2,Religious Hate
yar bhenchod yaha tou abhi 12 bajay han meiko ko dhamthal ki puri khani ha,4,Profane/Untargeted
education pe ghussa agya tha bhenchod punjab mai knsa na hum log gobar waly hathon se khana khaty hn education nahi hai ajeeb chutiyapa hai yai,4,Profane/Untargeted
tum kyun bol ri fr batao zara aur aps ki baat ha bol kisko rahi ho,1,Normal
 me pehle bola k maryam ny apni power se kia jo b kia mujhe koi tension ni hy 😂,1,Normal
tm hijra ho or tm khan ke jute k barabar be nahi ho accidental ho,3,Sexism
jitna ganda  tareen geo news hai  is sy ghatiya media channel nahi daikhaa ,0,Abusive/Offensive
   don't be rude bro sid zarur jeeta ga vo srf itni bt kr rahe hain ke makers ko agar doosera fandom ne biased ka pressure daala to makers shenaz ko win krein ge ise liye humein itni tagri voting krni he ke doosron ko jab sid jewta ye na kehna parw bigg boss biaswd #keepshiningsid,1,Normal
yahoodis on top and no muslim country in 10 top.  yahoodi sazish sy darny walo ko apni jahalat sy drna chaheyey 😷,1,Normal
